row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,region,postal_code,sales,quantity,discount,profit
4233,CA-2017-100223,2017-07-05,2017-07-10,"Standard Class",LS-16945,OFF-PA-10002195,"United States",Central,75220,31.1,6,0.2,11.28
4234,CA-2017-100223,2017-07-05,2017-07-10,"Standard Class",LS-16945,OFF-BI-10004492,"United States",Central,75220,6.32,1,0.8,-10.42
4235,CA-2014-168823,2014-09-21,2014-09-24,"First Class",MA-17560,OFF-PA-10004000,"United States",East,19143,11.35,3,0.2,4.12
4236,CA-2014-168823,2014-09-21,2014-09-24,"First Class",MA-17560,OFF-LA-10004425,"United States",East,19143,20.81,9,0.2,7.02
4237,CA-2016-162404,2016-07-23,2016-07-27,"Standard Class",NF-18475,OFF-BI-10000948,"United States",Central,61107,11.42,4,0.8,-18.84
4238,CA-2017-104024,2017-08-29,2017-09-03,"Second Class",MD-17860,OFF-AR-10001972,"United States",East,19134,9.41,7,0.2,0.71
4239,CA-2017-147144,2017-03-26,2017-03-28,"First Class",MZ-17335,OFF-AR-10004587,"United States",West,98105,19.83,1,NULL,5.95
4240,CA-2017-158673,2017-12-29,2018-01-04,"Standard Class",KB-16600,OFF-PA-10000994,"United States",Central,49505,209.7,2,NULL,100.66
4241,CA-2014-133704,2014-09-20,2014-09-26,"Standard Class",MA-17995,OFF-AP-10001366,"United States",West,90004,43.92,4,NULL,11.86
4242,CA-2014-133704,2014-09-20,2014-09-26,"Standard Class",MA-17995,OFF-BI-10001636,"United States",West,90004,20.23,3,0.2,6.58
4243,CA-2016-159142,2016-04-04,2016-04-05,"First Class",ME-17320,TEC-PH-10001448,"United States",South,22153,149.97,3,NULL,6
4245,CA-2014-138436,2014-03-26,2014-03-30,"Standard Class",JD-15895,TEC-AC-10002323,"United States",West,90036,66.3,3,NULL,8.62
4246,CA-2017-117702,2017-11-28,2017-12-04,"Standard Class",LS-16975,OFF-AR-10004582,"United States",East,21215,1.64,1,NULL,0.74
4247,CA-2017-117702,2017-11-28,2017-12-04,"Standard Class",LS-16975,FUR-FU-10000576,"United States",East,21215,1049.2,5,NULL,272.79
4248,CA-2017-117702,2017-11-28,2017-12-04,"Standard Class",LS-16975,FUR-FU-10004270,"United States",East,21215,20.9,5,NULL,7.52
4249,CA-2016-157336,2016-12-01,2016-12-05,"Second Class",SJ-20500,OFF-BI-10004236,"United States",East,6824,88.08,6,NULL,40.52
4250,CA-2016-157336,2016-12-01,2016-12-05,"Second Class",SJ-20500,FUR-CH-10004997,"United States",East,6824,751.92,4,NULL,150.38
4251,CA-2014-168130,2014-09-19,2014-09-19,"Same Day",BS-11365,FUR-CH-10000988,"United States",East,10011,887.1,7,0.1,177.42
4252,CA-2015-155068,2015-10-23,2015-10-23,"Same Day",RA-19285,TEC-PH-10004897,"United States",South,33801,55.94,7,0.2,-13.29
4253,CA-2015-155068,2015-10-23,2015-10-23,"Same Day",RA-19285,OFF-AR-10002656,"United States",South,33801,10.69,2,0.2,2.27
4255,CA-2017-163160,2017-10-13,2017-10-16,"First Class",TS-21610,OFF-PA-10003127,"United States",Central,61032,63.31,3,0.2,20.58
4256,CA-2017-163160,2017-10-13,2017-10-16,"First Class",TS-21610,OFF-BI-10000778,"United States",Central,61032,96.78,4,0.8,-145.18
4257,CA-2017-163160,2017-10-13,2017-10-16,"First Class",TS-21610,FUR-FU-10001424,"United States",Central,61032,10.48,3,0.6,-6.81
4258,CA-2015-101924,2015-09-04,2015-09-09,"Standard Class",KB-16585,OFF-BI-10000962,"United States",West,97504,9.76,2,0.7,-6.83
4259,CA-2016-124793,2016-03-14,2016-03-16,"First Class",MM-18280,FUR-CH-10002880,"United States",West,98103,196.78,2,0.2,-22.14
4260,CA-2017-118367,2017-10-28,2017-11-02,"Second Class",LO-17170,OFF-EN-10004386,"United States",East,10035,47.98,2,NULL,23.99
4261,CA-2017-164819,2017-10-15,2017-10-19,"Second Class",RS-19420,OFF-LA-10001045,"United States",East,6824,13.05,5,NULL,6
4262,CA-2017-158344,2017-08-07,2017-08-11,"Standard Class",CC-12475,TEC-AC-10002006,"United States",Central,56560,63.96,4,NULL,19.83
4263,CA-2017-123351,2017-09-21,2017-09-25,"Standard Class",KT-16480,OFF-AP-10001242,"United States",South,31907,80.48,1,NULL,24.14
4265,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,FUR-TA-10002774,"United States",Central,77036,863.13,8,0.3,-160.3
4266,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,OFF-BI-10004364,"United States",Central,77036,3.56,3,0.8,-6.24
4267,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,FUR-BO-10000780,"United States",Central,77036,956.66,7,0.32,-225.1
4268,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,OFF-BI-10001989,"United States",Central,77036,12.59,3,0.8,-20.14
4269,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,TEC-AC-10004001,"United States",Central,77036,171.96,5,0.2,45.14
4270,US-2017-124821,2017-06-25,2017-06-29,"Second Class",AM-10705,FUR-TA-10000688,"United States",West,98115,871.4,4,NULL,148.14
4271,CA-2015-166975,2015-11-26,2015-11-30,"Standard Class",SH-20635,FUR-FU-10003930,"United States",South,38301,692.47,11,0.2,190.43
4272,CA-2016-123806,2016-11-24,2016-11-27,"Second Class",LA-16780,FUR-FU-10000965,"United States",East,21215,207.76,4,NULL,85.18
4273,US-2017-158505,2017-07-21,2017-07-21,"Same Day",SF-20200,TEC-PH-10004071,"United States",West,84107,71.93,9,0.2,6.29
4274,US-2017-158505,2017-07-21,2017-07-21,"Same Day",SF-20200,OFF-AR-10001044,"United States",West,84107,25.99,1,NULL,7.54
4275,CA-2015-142692,2015-10-23,2015-10-28,"Standard Class",AG-10495,OFF-BI-10004140,"United States",West,98105,3.59,1,0.2,1.12
4276,CA-2015-123456,2015-07-09,2015-07-13,"Standard Class",KN-16450,OFF-AP-10002684,"United States",Central,75220,48.63,2,0.8,-121.58
4277,CA-2017-151358,2017-08-18,2017-08-22,"Standard Class",NF-18595,OFF-ST-10000046,"United States",West,98105,323.1,2,NULL,61.39
4278,US-2016-107440,2016-04-16,2016-04-20,"Standard Class",BS-11365,TEC-MA-10001047,"United States",East,8701,9099.93,7,NULL,2365.98
4279,US-2016-107440,2016-04-16,2016-04-20,"Standard Class",BS-11365,FUR-FU-10000550,"United States",East,8701,9.96,2,NULL,3.29
4280,US-2016-107440,2016-04-16,2016-04-20,"Standard Class",BS-11365,OFF-BI-10002432,"United States",East,8701,25.3,5,NULL,11.89
4282,CA-2014-166989,2014-11-14,2014-11-18,"Standard Class",RM-19675,FUR-CH-10001797,"United States",East,10011,69.26,2,0.1,14.62
4283,CA-2014-103100,2014-12-20,2014-12-23,"First Class",AB-10105,OFF-LA-10003720,"United States",Central,46203,3.69,1,NULL,1.73
4284,CA-2014-103100,2014-12-20,2014-12-23,"First Class",AB-10105,OFF-BI-10004600,"United States",Central,46203,1103.97,3,NULL,496.79
4285,CA-2015-105690,2015-11-21,2015-11-26,"Second Class",CA-11965,FUR-BO-10003965,"United States",Central,77642,246.13,2,0.32,-76.01
4286,CA-2015-105690,2015-11-21,2015-11-26,"Second Class",CA-11965,OFF-LA-10000240,"United States",Central,77642,11.7,2,0.2,3.95
4287,CA-2015-105690,2015-11-21,2015-11-26,"Second Class",CA-11965,TEC-CO-10001571,"United States",Central,77642,439.99,1,0.2,165
4288,CA-2017-127516,2017-12-28,2018-01-03,"Standard Class",EH-14005,OFF-ST-10000736,"United States",South,37211,64.78,1,0.2,-12.96
4289,US-2015-117184,2015-05-17,2015-05-21,"Standard Class",ON-18715,OFF-BI-10002082,"United States",Central,77095,33.28,5,0.8,-49.92
4290,US-2015-117184,2015-05-17,2015-05-21,"Standard Class",ON-18715,OFF-PA-10002250,"United States",Central,77095,14.09,3,0.2,4.93
4291,CA-2017-102407,2017-12-09,2017-12-13,"Second Class",AT-10435,OFF-AR-10000122,"United States",West,90004,11.16,2,NULL,2.79
4292,CA-2017-102407,2017-12-09,2017-12-13,"Second Class",AT-10435,FUR-TA-10003748,"United States",West,90004,896.33,9,0.2,22.41
4293,CA-2017-102407,2017-12-09,2017-12-13,"Second Class",AT-10435,OFF-AP-10001394,"United States",West,90004,189,1,NULL,68.04
4294,CA-2017-130967,2017-03-10,2017-03-16,"Standard Class",EB-13870,TEC-PH-10004896,"United States",East,19140,53.98,3,0.4,-10.8
4295,CA-2017-101581,2017-10-22,2017-10-27,"Standard Class",DW-13195,FUR-TA-10002607,"United States",West,97756,177.22,5,0.5,-120.51
4296,CA-2017-169124,2017-07-03,2017-07-10,"Standard Class",MB-17305,FUR-FU-10001215,"United States",West,95610,129.39,3,NULL,54.34
4297,CA-2017-117261,2017-09-04,2017-09-10,"Standard Class",TH-21235,OFF-ST-10000419,"United States",West,90032,54.32,4,NULL,0.54
4298,CA-2017-129021,2017-08-23,2017-08-26,"Second Class",PO-18850,TEC-PH-10001459,"United States",South,32303,4367.9,13,0.2,327.59
4300,CA-2017-129021,2017-08-23,2017-08-26,"Second Class",PO-18850,OFF-AP-10003040,"United States",South,32303,161.38,6,0.2,12.1
4301,CA-2017-129021,2017-08-23,2017-08-26,"Second Class",PO-18850,FUR-FU-10001852,"United States",South,32303,2.78,2,0.2,0.42
4302,CA-2017-129021,2017-08-23,2017-08-26,"Second Class",PO-18850,OFF-PA-10000141,"United States",South,32303,8.72,5,0.2,2.94
4303,CA-2014-123253,2014-08-22,2014-08-25,"Second Class",DE-13255,OFF-AR-10002804,"United States",East,44107,3.91,1,0.2,1.03
4304,CA-2016-121601,2016-10-04,2016-10-04,"Same Day",MO-17500,OFF-EN-10003862,"United States",Central,75056,59.75,7,0.2,19.42
4305,CA-2014-162278,2014-10-26,2014-10-30,"Second Class",AH-10585,FUR-FU-10000448,"United States",West,98105,63.92,4,NULL,3.2
4306,CA-2014-162278,2014-10-26,2014-10-30,"Second Class",AH-10585,TEC-PH-10000526,"United States",West,98105,383.96,5,0.2,38.4
4307,CA-2016-161095,2016-06-28,2016-06-28,"Same Day",CS-12250,OFF-BI-10002764,"United States",West,90032,7.75,3,0.2,2.81
4308,CA-2016-161095,2016-06-28,2016-06-28,"Same Day",CS-12250,OFF-BI-10001524,"United States",West,90032,33.57,2,0.2,11.75
4309,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,TEC-PH-10001079,"United States",West,90045,666.34,7,0.2,66.63
4310,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,FUR-TA-10002041,"United States",West,90045,573.73,4,0.2,-64.54
4311,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,OFF-BI-10001036,"United States",West,90045,21.94,3,0.2,8.23
4312,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,OFF-PA-10000223,"United States",West,90045,19.44,3,NULL,9.33
4313,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,TEC-MA-10003246,"United States",West,90045,447.97,4,0.2,139.99
4314,CA-2014-123127,2014-09-08,2014-09-12,"Standard Class",SP-20620,OFF-AP-10001962,"United States",East,11561,16.78,2,NULL,4.2
4315,CA-2015-115945,2015-06-25,2015-07-01,"Standard Class",AB-10165,OFF-AR-10004062,"United States",West,90045,20.96,2,NULL,5.24
4316,CA-2015-115945,2015-06-25,2015-07-01,"Standard Class",AB-10165,OFF-BI-10004330,"United States",West,90045,88.75,3,0.2,27.74
4317,CA-2015-115945,2015-06-25,2015-07-01,"Standard Class",AB-10165,OFF-ST-10001963,"United States",West,90045,304.23,3,NULL,9.13
4318,CA-2015-136735,2015-07-26,2015-08-02,"Standard Class",HA-14920,OFF-EN-10002230,"United States",West,94110,167.86,2,NULL,78.89
4319,US-2017-136189,2017-12-07,2017-12-11,"Standard Class",DC-13285,FUR-FU-10000175,"United States",South,23223,82.38,6,NULL,25.54
4320,CA-2014-152345,2014-12-29,2015-01-03,"Second Class",ST-20530,TEC-PH-10004897,"United States",West,87105,23.98,3,0.2,-5.69
4321,CA-2014-152345,2014-12-29,2015-01-03,"Second Class",ST-20530,OFF-ST-10003123,"United States",West,87105,33.29,1,NULL,7.99
4322,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,OFF-BI-10001658,"United States",East,44312,14.95,2,0.7,-11.96
4323,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,TEC-PH-10002834,"United States",East,44312,323.98,3,0.4,-81
4324,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,OFF-BI-10002160,"United States",East,44312,2.29,2,0.7,-1.68
4325,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,OFF-AR-10004999,"United States",East,44312,14.35,3,0.2,0.9
4326,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,TEC-AC-10003280,"United States",East,44312,71.98,3,0.2,0.9
4327,CA-2016-153346,2016-01-25,2016-01-27,"First Class",TB-21355,OFF-AR-10000315,"United States",East,7060,9.21,3,NULL,2.3
4328,CA-2016-153346,2016-01-25,2016-01-27,"First Class",TB-21355,OFF-PA-10000007,"United States",East,7060,18,5,NULL,8.28
4329,CA-2017-118360,2017-04-01,2017-04-07,"Standard Class",JC-15775,OFF-PA-10000791,"United States",East,10011,42.93,9,NULL,19.32
4330,CA-2017-149853,2017-10-03,2017-10-09,"Standard Class",PO-18850,OFF-PA-10000556,"United States",South,33012,15.55,3,0.2,5.44
4331,CA-2017-149853,2017-10-03,2017-10-09,"Standard Class",PO-18850,OFF-AP-10000804,"United States",South,33012,17.92,5,0.2,1.12
4332,CA-2017-107909,2017-09-01,2017-09-06,"Standard Class",SS-20875,TEC-AC-10001998,"United States",West,98052,19.99,1,NULL,6.8
4333,CA-2017-107909,2017-09-01,2017-09-06,"Standard Class",SS-20875,OFF-BI-10003476,"United States",West,98052,22.92,5,0.2,8.02
4334,CA-2015-112375,2015-12-21,2015-12-27,"Standard Class",RD-19720,TEC-AC-10003237,"United States",South,32114,50.88,6,0.2,14.63
4335,CA-2015-112375,2015-12-21,2015-12-27,"Standard Class",RD-19720,OFF-EN-10003798,"United States",South,32114,27.31,2,0.2,9.22
4336,CA-2015-154795,2015-12-20,2015-12-24,"Standard Class",GZ-14470,OFF-EN-10003068,"United States",West,86442,7.92,1,0.2,2.77
4337,CA-2015-154795,2015-12-20,2015-12-24,"Standard Class",GZ-14470,FUR-FU-10002088,"United States",West,86442,14.37,2,0.2,3.95
4338,CA-2015-125234,2015-11-27,2015-12-01,"Standard Class",SN-20710,TEC-AC-10000158,"United States",West,90049,107.97,3,NULL,22.67
4339,CA-2015-125234,2015-11-27,2015-12-01,"Standard Class",SN-20710,OFF-PA-10000482,"United States",West,90049,113.82,3,NULL,53.5
4340,CA-2017-133501,2017-08-27,2017-09-01,"Standard Class",DK-12895,OFF-PA-10004888,"United States",South,37064,5.18,1,0.2,1.81
4341,US-2014-129609,2014-03-22,2014-03-22,"Same Day",VM-21835,OFF-AR-10003478,"United States",Central,46368,16.28,2,NULL,6.51
4342,CA-2017-130309,2017-12-17,2017-12-21,"Standard Class",GB-14575,OFF-ST-10003208,"United States",South,22204,544.38,3,NULL,157.87
4343,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,OFF-BI-10004970,"United States",West,94110,19.82,6,0.2,6.69
4344,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,TEC-PH-10000038,"United States",West,94110,657.5,6,0.2,-131.5
4345,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,TEC-AC-10001552,"United States",West,94110,99.54,2,NULL,10.95
4346,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,TEC-AC-10002926,"United States",West,94110,199.96,4,NULL,85.98
4347,CA-2016-120355,2016-09-18,2016-09-25,"Standard Class",MM-17260,FUR-CH-10001394,"United States",East,10801,631.78,2,0.1,140.4
4348,CA-2016-120355,2016-09-18,2016-09-25,"Standard Class",MM-17260,FUR-FU-10004053,"United States",East,10801,60.72,3,NULL,26.11
4349,CA-2017-169894,2017-11-24,2017-11-29,"Second Class",MV-17485,OFF-BI-10004230,"United States",West,85204,20.72,2,0.7,-15.2
4350,CA-2017-169894,2017-11-24,2017-11-29,"Second Class",MV-17485,OFF-ST-10000060,"United States",West,85204,415.87,8,0.2,-41.59
4351,US-2017-100482,2017-04-11,2017-04-15,"Standard Class",JL-15130,OFF-ST-10001325,"United States",East,43130,16.77,2,0.2,1.47
4352,US-2017-100482,2017-04-11,2017-04-15,"Standard Class",JL-15130,TEC-AC-10003441,"United States",East,43130,27.12,2,0.2,-4.75
4353,CA-2017-107748,2017-12-10,2017-12-12,"Second Class",AG-10330,TEC-PH-10003215,"United States",West,95207,95.84,4,0.2,34.74
4354,CA-2017-107748,2017-12-10,2017-12-12,"Second Class",AG-10330,OFF-PA-10002005,"United States",West,95207,12.96,2,NULL,6.22
4355,CA-2017-153654,2017-11-24,2017-11-26,"Second Class",MD-17860,OFF-BI-10004465,"United States",South,28806,19.01,8,0.7,-12.67
4356,CA-2015-155600,2015-12-04,2015-12-07,"Second Class",RO-19780,OFF-BI-10000545,"United States",South,37042,1598.06,7,0.7,-1065.37
4357,CA-2015-155600,2015-12-04,2015-12-07,"Second Class",RO-19780,OFF-AR-10003752,"United States",South,37042,36.96,4,0.2,12.01
4358,CA-2017-162565,2017-12-11,2017-12-11,"Same Day",RR-19315,OFF-PA-10001937,"United States",Central,60505,10.37,2,0.2,3.63
4359,CA-2017-162565,2017-12-11,2017-12-11,"Same Day",RR-19315,FUR-FU-10004306,"United States",Central,60505,77.72,1,0.6,-66.06
4360,CA-2017-162565,2017-12-11,2017-12-11,"Same Day",RR-19315,FUR-CH-10003973,"United States",Central,60505,520.46,2,0.3,-14.87
4361,CA-2016-127642,2016-05-21,2016-05-23,"First Class",CP-12340,OFF-PA-10000565,"United States",East,2886,111.96,2,NULL,54.86
4362,US-2017-163195,2017-02-17,2017-02-21,"Second Class",LL-16840,TEC-PH-10003875,"United States",South,70506,29.16,3,NULL,8.46
4363,CA-2017-111332,2017-05-20,2017-05-22,"Second Class",NC-18340,OFF-AR-10001953,"United States",Central,58103,131.94,3,NULL,35.62
4364,CA-2017-111332,2017-05-20,2017-05-22,"Second Class",NC-18340,OFF-AR-10001374,"United States",Central,58103,25.92,4,NULL,8.29
4365,CA-2017-111332,2017-05-20,2017-05-22,"Second Class",NC-18340,OFF-ST-10003816,"United States",Central,58103,704.76,4,NULL,162.09
4366,CA-2017-111332,2017-05-20,2017-05-22,"Second Class",NC-18340,OFF-FA-10001843,"United States",Central,58103,7.41,3,NULL,3.48
4367,CA-2017-111332,2017-05-20,2017-05-22,"Second Class",NC-18340,OFF-AR-10000657,"United States",Central,58103,21.5,10,NULL,7.1
4368,CA-2017-117044,2017-09-11,2017-09-13,"Second Class",HA-14920,OFF-FA-10000936,"United States",Central,60623,10.53,4,0.2,3.29
4369,CA-2017-117044,2017-09-11,2017-09-13,"Second Class",HA-14920,OFF-PA-10003657,"United States",Central,60623,20.54,6,0.2,6.42
4370,US-2016-165078,2016-11-05,2016-11-10,"Standard Class",MA-17995,OFF-BI-10001989,"United States",Central,46226,104.9,5,NULL,50.35
4371,US-2016-165078,2016-11-05,2016-11-10,"Standard Class",MA-17995,OFF-AR-10002987,"United States",Central,46226,39.68,2,NULL,16.27
4372,US-2016-165078,2016-11-05,2016-11-10,"Standard Class",MA-17995,OFF-LA-10000414,"United States",Central,46226,51.75,5,NULL,24.84
4373,US-2017-169320,2017-07-23,2017-07-25,"Second Class",LH-16900,OFF-AR-10003602,"United States",Central,46514,11.68,2,NULL,5.49
4374,US-2017-169320,2017-07-23,2017-07-25,"Second Class",LH-16900,TEC-AC-10002550,"United States",Central,46514,159.75,5,NULL,11.18
4375,CA-2016-158575,2016-11-18,2016-11-24,"Standard Class",SB-20290,OFF-AP-10002998,"United States",East,44240,103.97,6,0.2,16.89
4376,CA-2014-166954,2014-04-25,2014-04-30,"Standard Class",BT-11305,FUR-FU-10003708,"United States",West,91776,303.25,5,NULL,63.68
4377,CA-2014-166954,2014-04-25,2014-04-30,"Standard Class",BT-11305,OFF-AP-10001391,"United States",West,91776,270.72,3,NULL,78.51
4378,CA-2014-166954,2014-04-25,2014-04-30,"Standard Class",BT-11305,FUR-CH-10003973,"United States",West,91776,1487.04,5,0.2,148.7
4379,CA-2015-140830,2015-11-30,2015-12-02,"Second Class",PS-18970,OFF-EN-10000461,"United States",South,42420,17.48,2,NULL,8.22
4380,CA-2015-140830,2015-11-30,2015-12-02,"Second Class",PS-18970,OFF-EN-10002831,"United States",South,42420,71.88,2,NULL,32.35
4381,CA-2015-152891,2015-10-25,2015-10-30,"Standard Class",TB-21625,OFF-AR-10004648,"United States",West,94110,60.45,3,NULL,16.32
4382,CA-2015-152891,2015-10-25,2015-10-30,"Standard Class",TB-21625,FUR-TA-10001857,"United States",West,94110,253.18,3,0.2,-31.65
4383,US-2015-122784,2015-07-20,2015-07-27,"Standard Class",RA-19915,OFF-BI-10000546,"United States",Central,60035,2.88,5,0.8,-4.46
4384,US-2015-122784,2015-07-20,2015-07-27,"Standard Class",RA-19915,FUR-BO-10004690,"United States",Central,60035,384.94,4,0.3,-126.48
4385,US-2015-122784,2015-07-20,2015-07-27,"Standard Class",RA-19915,TEC-PH-10001557,"United States",Central,60035,153.58,2,0.2,13.44
4386,US-2015-122784,2015-07-20,2015-07-27,"Standard Class",RA-19915,FUR-BO-10002545,"United States",Central,60035,913.43,5,0.3,-52.2
4387,CA-2016-156811,2016-10-27,2016-11-02,"Standard Class",BP-11095,OFF-AP-10001366,"United States",West,94122,43.92,4,NULL,11.86
4388,CA-2016-156811,2016-10-27,2016-11-02,"Standard Class",BP-11095,OFF-BI-10001628,"United States",West,94122,25.03,3,0.2,7.82
4389,CA-2017-111556,2017-11-20,2017-11-22,"First Class",CD-11920,OFF-PA-10003651,"United States",East,10035,46.76,7,NULL,22.44
4390,CA-2017-111556,2017-11-20,2017-11-22,"First Class",CD-11920,FUR-BO-10003159,"United States",East,10035,183.97,2,0.2,-25.3
4391,CA-2017-111556,2017-11-20,2017-11-22,"First Class",CD-11920,TEC-PH-10001459,"United States",East,10035,1259.97,3,NULL,327.59
4392,CA-2017-111556,2017-11-20,2017-11-22,"First Class",CD-11920,OFF-AR-10004602,"United States",East,10035,68.97,3,NULL,19.31
4393,CA-2016-108868,2016-09-08,2016-09-12,"Standard Class",KB-16585,OFF-AR-10001953,"United States",Central,75081,70.37,2,0.2,6.16
4394,CA-2016-108868,2016-09-08,2016-09-12,"Standard Class",KB-16585,TEC-PH-10000923,"United States",Central,75081,59.96,5,0.2,21.74
4395,CA-2014-142965,2014-07-20,2014-07-20,"Same Day",SW-20245,OFF-ST-10002583,"United States",East,45503,25.98,1,0.2,-5.2
4396,CA-2014-142965,2014-07-20,2014-07-20,"Same Day",SW-20245,OFF-BI-10000977,"United States",East,45503,27.36,3,0.7,-21.89
4397,CA-2016-148740,2016-11-15,2016-11-19,"Standard Class",AH-10690,TEC-PH-10002549,"United States",West,92024,361.38,2,0.2,27.1
4398,US-2014-138758,2014-07-07,2014-07-11,"Standard Class",JL-15835,FUR-CH-10002880,"United States",East,19120,172.19,2,0.3,-46.74
4399,US-2014-138758,2014-07-07,2014-07-11,"Standard Class",JL-15835,FUR-FU-10003039,"United States",East,19120,69.01,2,0.2,12.08
4400,CA-2016-131737,2016-03-17,2016-03-17,"Same Day",GZ-14470,OFF-EN-10003055,"United States",East,21044,199.9,5,NULL,89.96
4401,CA-2016-131737,2016-03-17,2016-03-17,"Same Day",GZ-14470,OFF-AP-10002945,"United States",East,21044,901.95,3,NULL,297.64
4402,CA-2016-131737,2016-03-17,2016-03-17,"Same Day",GZ-14470,FUR-FU-10004306,"United States",East,21044,971.5,5,NULL,252.59
4403,CA-2016-114538,2016-12-26,2016-12-27,"First Class",RC-19825,OFF-AR-10002445,"United States",West,80906,11.33,2,0.2,2.55
4404,CA-2014-127936,2014-09-02,2014-09-04,"First Class",CL-12565,OFF-AR-10002445,"United States",East,10009,21.24,3,NULL,8.07
4405,CA-2015-164336,2015-07-05,2015-07-10,"Standard Class",MW-18220,TEC-AC-10002345,"United States",East,19140,34.8,3,0.2,2.17
4406,CA-2015-164336,2015-07-05,2015-07-10,"Standard Class",MW-18220,OFF-ST-10001558,"United States",East,19140,38.98,3,0.2,-2.44
4408,CA-2016-100041,2016-11-20,2016-11-25,"Standard Class",BF-10975,OFF-PA-10000418,"United States",Central,47201,314.55,3,NULL,150.98
4410,US-2014-154879,2014-05-06,2014-05-11,"Standard Class",SN-20710,OFF-LA-10004425,"United States",West,90004,5.78,2,NULL,2.72
4411,US-2014-154879,2014-05-06,2014-05-11,"Standard Class",SN-20710,OFF-AR-10001897,"United States",West,90004,107.94,6,NULL,30.22
4412,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,OFF-PA-10003883,"United States",East,10024,19.65,3,NULL,9.04
4413,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,TEC-PH-10003963,"United States",East,10024,617.97,3,NULL,160.67
4414,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,OFF-AP-10001303,"United States",East,10024,59.7,3,NULL,26.86
4415,CA-2017-132339,2017-08-19,2017-08-23,"Standard Class",JB-15400,OFF-BI-10003925,"United States",East,1841,387.99,1,NULL,182.36
4416,CA-2014-153983,2014-11-29,2014-12-06,"Standard Class",AH-10210,TEC-PH-10004586,"United States",West,94122,575.92,2,0.2,71.99
4417,CA-2014-153983,2014-11-29,2014-12-06,"Standard Class",AH-10210,OFF-FA-10003495,"United States",West,94122,30.4,5,NULL,15.2
4418,CA-2017-112900,2017-04-09,2017-04-12,"Second Class",KL-16645,OFF-BI-10002867,"United States",Central,48205,478.24,8,NULL,219.99
4419,CA-2014-160157,2014-12-20,2014-12-27,"Standard Class",MH-17455,FUR-FU-10003773,"United States",East,45011,190.85,3,0.2,-21.47
4420,CA-2014-139633,2014-12-17,2014-12-24,"Standard Class",EC-14050,OFF-BI-10002954,"United States",East,43229,5.48,4,0.7,-4.02
4421,CA-2015-163090,2015-11-17,2015-11-21,"Second Class",GH-14665,OFF-SU-10002537,"United States",Central,60610,40.92,5,0.2,3.07
4422,CA-2014-117016,2014-03-04,2014-03-09,"Standard Class",SC-20095,OFF-AR-10001374,"United States",South,33063,15.55,3,0.2,2.33
4423,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,OFF-AP-10001492,"United States",South,30328,17.24,2,NULL,4.48
4424,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,FUR-BO-10003546,"United States",South,30328,302.94,3,NULL,75.74
4425,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,TEC-PH-10002185,"United States",South,30328,34.75,5,NULL,15.64
4426,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,OFF-BI-10000315,"United States",South,30328,113.94,6,NULL,54.69
4427,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,TEC-PH-10002350,"United States",South,30328,55.98,2,NULL,15.67
4428,US-2017-103226,2017-09-22,2017-09-28,"Standard Class",DW-13195,OFF-PA-10002666,"United States",West,87105,27.18,3,NULL,12.23
4429,CA-2017-119452,2017-03-21,2017-03-27,"Standard Class",CL-12565,FUR-CH-10004495,"United States",Central,74133,1805.88,6,NULL,523.71
4430,CA-2017-147725,2017-09-14,2017-09-14,"Same Day",LT-17110,OFF-AR-10001725,"United States",East,7050,70.95,3,NULL,18.45
